,x,y,z
106,0.20757996351127017,0.9311694531434351,True
107,0.18044136803121535,0.6766911138600448,True
108,0.23997340715215898,0.8035418246351254,True
109,0.3713097725077079,0.8476491781656498,True
110,0.28965509213039153,0.5041398382325885,True
111,0.9257633437648023,0.6866876997989438,False
112,0.02474480379472843,0.15661822156934557,False
113,0.5654901556634557,0.018113381892589153,True
114,0.6324340497109622,0.13077086968312335,True
115,0.6901417042575847,0.5583637555637206,False
116,0.31737849546518704,0.36177150703973593,False
117,0.9868245460952799,0.08142122549170583,True
118,0.6015240619670486,0.6705110691670367,False
119,0.7033837992563895,0.8789182219239787,False
120,0.06410430015798974,0.8723963718258523,True
121,0.38253139488781795,0.7944850610550255,True
122,0.24184783150810085,0.027561355554711064,False
123,0.8797659887027918,0.8916042442888301,False
124,0.35899676916356993,0.6295064826201912,True
125,0.2353143571155829,0.12603787375232878,False
126,0.8450559941111534,0.4649867702016528,True
127,0.18354294723858233,0.6527089548602703,True
128,0.3943752451168405,0.494191557720284,False
129,0.9131538814658756,0.1667239913366787,True
130,0.024583332767929345,0.04082415908898851,False
131,0.15454863923469764,0.6182956365054854,True
132,0.49837298514006656,0.5333562801631959,True
133,0.45370029247665633,0.34791761482441774,False
134,0.9732626601137243,0.13345759683462888,True
135,0.8938893592280881,0.7906522482347718,False
136,0.6476127227140601,0.3860455408130834,True
137,0.031103653065951975,0.43115417248360355,False
138,0.18564601386210478,0.5246150608455575,True
139,0.5561830015070481,0.5138954022175247,False
140,0.4299250607133077,0.7126395914976776,True
141,0.9649629205094294,0.033971189844936855,True
142,0.4617445246279851,0.8927848066373758,True
143,0.9509566515534084,0.1986141356367369,True
144,0.18687785935671009,0.435556763960245,False
145,0.851760450942621,0.06775095876580861,True
146,0.643821859057699,0.6786706084679575,False
147,0.8615232135388528,0.5706648176671056,False
148,0.7064018405232197,0.9793175158327078,False
149,0.623399169199601,0.22126257812190164,True
150,0.18257799584571388,0.2114538179302914,False
151,0.09063153995189033,0.180850366128662,False
152,0.0623074087359472,0.06924725810077781,False
153,0.14731920279476907,0.43618646711996534,False
154,0.22913824737847077,0.25879979476693427,False
155,0.23959750899798582,0.3929737253987281,False
156,0.21548229458645962,0.228095171668259,False
157,0.4478283382286793,0.591841338239969,True
158,0.6497912166163888,0.5494396041166018,False
159,0.8676622255240409,0.8609944146750433,False
160,0.90319522858373,0.6753874931666078,False
161,0.17826177130290033,0.05389067268457026,False
162,0.9631600524259624,0.4932351209132607,True
163,0.6469425606926547,0.5409256119247934,False
164,0.3071274222925401,0.6278045496021512,True
165,0.767741956793369,0.2447342419460472,True
166,0.2582885523916122,0.10250676787788693,False
167,0.6742437218727099,0.9600547201969724,False
168,0.29511395318407196,0.5113425092960537,True
169,0.550736458975634,0.5974409396574807,False
170,0.08775435263823261,0.6927769141900852,True
171,0.908836289838496,0.9857190601463867,False
172,0.08292651394213979,0.46728441858487213,False
173,0.7550706722447459,0.2974176030593195,True
174,0.25842269755554836,0.7363722198353305,True
175,0.2268657796007837,0.23797234747790275,False
176,0.9738231124960116,0.023418489874491688,True
177,0.16248119714228004,0.4711318774693497,False
178,0.7818647922346005,0.8509153087109376,False
179,0.5402442204665214,0.4007067164504876,True
180,0.2989622714939877,0.7982397560213752,True
181,0.140384303468987,0.4755549838844555,False
182,0.9462407334812132,0.854899020404435,False
183,0.5872544482182749,0.24464218652653225,True
184,0.8803969644099826,0.8790452780857909,False
185,0.45984812065223757,0.0774992748072112,False
186,0.2958112968254487,0.6205767282720445,True
187,0.702233840948613,0.43375029944908183,True
188,0.7146957593520608,0.8140325284503374,False
189,0.4032530455530926,0.14864911739044495,False
190,0.4755993921214865,0.9238560302443183,True
191,0.4841309310033286,0.8470102675272981,True
192,0.9465527938455344,0.13851353839308778,True
193,0.10505525841544716,0.13124792711636435,False
194,0.6344533532803265,0.6035084697423053,False
195,0.4743932018476795,0.973043060322298,True
196,0.82235798619382,0.3004429244197704,True
197,0.2164104460825944,0.19858369219347194,False
198,0.941266402273021,0.8822511028753418,False
199,0.7835732838296939,0.846374470726095,False
200,0.7715385035814768,0.0934293945881084,True
201,0.8711984744364126,0.7428041127219481,False
202,0.2033071611612075,0.9363503633329083,True
203,0.24251540060449883,0.22686635942624034,False
204,0.09442719487142526,0.013478039471056857,False
205,0.6287482456566874,0.37505859420486387,True
206,0.9630658714675533,0.07141587607007238,True
207,0.1849227730770745,0.7462593364187811,True
208,0.20498108396757575,0.4140270663128808,False
209,0.4968751075550525,0.5133313944719388,True
210,0.9710884939890979,0.8331083255102186,False
211,0.6279524057515593,0.2695875310985222,True
212,0.7394524727436849,0.9783394445653224,False
213,0.5463132898329225,0.6399908823350393,False
214,0.7565679330438193,0.38161440095540267,True
215,0.6122038370754073,0.015139487280821928,True
216,0.7791090532958407,0.8290580310583386,False
217,0.2856454081888312,0.04679058423779758,False
218,0.8750053091032064,0.3043289251150587,True
219,0.7490755607450116,0.7245621352166269,False
220,0.29982627594319466,0.3518934159439492,False
221,0.2687782307586569,0.31442502222927093,False
222,0.836678690462448,0.830372229755418,False
223,0.4272043545841864,0.7175727029934869,True
224,0.49910887101944756,0.6560237529054137,True
225,0.8792490591076669,0.5380189029984668,False
226,0.41064459067456405,0.6265772342714373,True
227,0.5543885179441618,0.05541481472987775,True
228,0.7000295968333855,0.3871661445147241,True
229,0.3723528416326157,0.7870256791094985,True
230,0.2919565970504262,0.4900750761698597,False
231,0.7229552593443904,0.45512350271334745,True
232,0.690943233184823,0.07058938599105169,True
233,0.49620097233248495,0.03567985118445349,False
234,0.6907527529486498,0.26402483166601176,True
235,0.6757640179003851,0.8874405119745284,False
236,0.5752864874069754,0.4739175631290645,True
237,0.8202203988909758,0.7336404953305097,False
238,0.7599485773994282,0.7530342733609133,False
239,0.7229884475317468,0.9077098392274243,False
240,0.8935327997694137,0.19419825807346747,True
241,0.00043404880874187146,0.29223729198920134,False
242,0.8110309910408469,0.030462836324339215,True
243,0.16684748642010228,0.12253163798734357,False
244,0.07401193906542469,0.9667174436866879,True
245,0.12515788248538828,0.773929544733786,True
246,0.005104778836135804,0.9844326459153906,True
247,0.09482838158952323,0.31577233235164226,False
248,0.8490306083855258,0.3161693457187411,True
249,0.6055201771733307,0.851493812062834,False
250,0.7742126693092963,0.8280696890669997,False
251,0.420079548499083,0.438864652131397,False
252,0.6658182105159381,0.4191892975036826,True
253,0.6963513537207333,0.8392427951621262,False
254,0.2022258717169878,0.4976506863524536,False
255,0.037357465527559586,0.5446586317933213,True
256,0.10126310609996159,0.30210568985301667,False
257,0.3608553426809299,0.6312970029381854,True
258,0.25340720655084736,0.38719612295266714,False
259,0.7993607028033677,0.02850416616421625,True
260,0.8723707894471328,0.6792468594687285,False
261,0.14612440426885953,0.9887448558373931,True
262,0.9426634716644197,0.9814841748860174,False
263,0.9443354737438289,0.5288718421236186,False
264,0.9306861981862143,0.07566831640598015,True
265,0.43332152464109475,0.7443861839934001,True
266,0.4262833640861807,0.252604742132878,False
267,0.36987739558666655,0.7687013271144172,True
268,0.9005881530324087,0.34737550676006634,True
269,0.0487667716273118,0.9662869146146661,True
270,0.4215207223785319,0.004604113494102391,False
271,0.9358711259627948,0.2612109525613461,True
272,0.7380297247178798,0.8289191669940834,False
273,0.8112289660332412,0.003669801121220395,True
274,0.8379935744053856,0.13097363728325684,True
275,0.276686089558725,0.03515145058097924,False
276,0.5810159619656021,0.18269469307761588,True
277,0.26395389208490816,0.7735597798795654,True
278,0.4510371755347622,0.4048302572132084,False
279,0.3820303459754113,0.45135105445739854,False
280,0.023801429513903627,0.48352112221755306,False
281,0.9237338176292178,0.27602947092732055,True
282,0.01084217760562256,0.6470584008099843,True
283,0.29875737652725654,0.20026108248427832,False
284,0.9347826124004818,0.16806910614367943,True
285,0.9969664772452197,0.29707504858413525,True
286,0.6715204400479161,0.17802873644502992,True
287,0.4187966892844218,0.3847832068955753,False
288,0.38163560715003264,0.007240496848328726,False
289,0.38380423271440445,0.8438997245492725,True
290,0.5385584525958175,0.9998053992537838,False
291,0.6711089573965908,0.9383975104053497,False
292,0.1863740475926785,0.9297189444427493,True
293,0.5189933140020981,0.2600234982099895,True
294,0.5399912743528493,0.625705761099565,False
295,0.15779231913964054,0.8160233565251087,True
296,0.15914655610750061,0.17276370325214951,False
297,0.5190599404396655,0.6236897801133872,False
298,0.0544595460778422,0.8900149503588054,True
299,0.3388227587103304,0.42098066617969176,False
300,0.8110932877853301,0.8235787094350492,False
301,0.2346111946645194,0.5469083385754766,True
302,0.4279252805142001,0.6513526585015601,True
303,0.7321107735502859,0.5456450713711635,False
304,0.9697809737273047,0.8304254565099282,False
305,0.9174566384737659,0.8176536946329895,False
306,0.2243202373397416,0.8581530644977388,True
307,0.2029993197857759,0.9093008933986987,True
308,0.46279703720495513,0.07152541440527671,False
309,0.5020014568511185,0.5839901243640377,False
310,0.027240355627066615,0.8254071178789862,True
311,0.6238102000186997,0.7906841160616318,False
312,0.8816306144938809,0.43311900265711223,True
313,0.06250327665457922,0.8154291721094791,True
314,0.2916293260199734,0.9162894664741195,True
315,0.7479518557426058,0.22499993506017513,True
316,0.7774896572607286,0.09328241209082067,True
317,0.799393396019026,0.36378490918184325,True
318,0.8760367409443699,0.13180708852386536,True
319,0.5811702653904549,0.109572234287868,True
320,0.31433990090770514,0.2998629139099144,False
321,0.13345028294213912,0.163292103131634,False
322,0.3320568490043283,0.7321456259740354,True
323,0.5615044039083494,0.5362965101039632,False
324,0.11357319706256552,0.12440059904073719,False
325,0.32254351629403577,0.4108304085135126,False
326,0.5157758642740264,0.46865244163875386,True
327,0.20021885103611392,0.0032737303125998096,False
328,0.08759706687685687,0.0018328006826311416,False
329,0.11443578933545939,0.6711143212417228,True
330,0.6301258709501851,0.31539939783601767,True
331,0.17640237553361515,0.8656075700629445,True
332,0.3539442765016827,0.2847659792760342,False
333,0.5294947609728827,0.992117158090072,False
334,0.3142513226747522,0.2617581170420632,False
335,0.17864570050109863,0.9183664524971492,True
336,0.6495948237244188,0.3198089497479879,True
337,0.6437119255831045,0.9484140152688452,False
338,0.3816746789943699,0.9999490669845401,True
339,0.946255004588613,0.040986632886810814,True
340,0.012117422516296328,0.5235951735742297,True
341,0.26298212223321804,0.7515228809651846,True
342,0.6097564907296886,0.8446189407368934,False
343,0.7478952092155425,0.4775687671601121,True
344,0.9513373316355818,0.5109491399449498,False
345,0.22770538330567502,0.9284266799246738,True
346,0.21709530899785334,0.651457294715124,True
347,0.42326227302355346,0.47762688156405264,False
348,0.04370094297778038,0.7059149729693805,True
349,0.23178098788932566,0.4529618173696698,False
350,0.29566682282053547,0.9492901025607428,True
351,0.7885079765216189,0.0826875158847602,True
352,0.05068263513979476,0.7491773938604483,True
353,0.7702181605795017,0.7344219942967589,False
354,0.3704487387418066,0.8427775097371004,True
355,0.043962441958274145,0.3521943276709253,False
356,0.2968478809297975,0.0737048418321321,False
357,0.3401707614924496,0.39771923598716274,False
358,0.6134624432434214,0.5526027921950499,False
359,0.6246904665296137,0.8478502830717404,False
360,0.11252793888787693,0.4338070800194106,False
361,0.07251254520851147,0.5611926363211182,True
362,0.8255153444675385,0.8167233412197025,False
363,0.3617804083136519,0.4154532847926977,False
364,0.6970194380852843,0.11232704801527316,True
365,0.20202760615020232,0.5929702504346988,True
366,0.22714678982689707,0.26258751334269026,False
367,0.29491022940240164,0.6604648504991293,True
368,0.511063425349867,0.40282538782624155,True
369,0.2502965147494419,0.6163707042191959,True
370,0.7911647900569497,0.3859054668156252,True
371,0.99037484479511,0.13937141478565618,True
372,0.7350492950371909,0.36777609704806513,True
373,0.6205536778214552,0.49198931826954184,True
374,0.9312105370798639,0.1925522009848224,True
375,0.888739515000582,0.7999258206058548,False
376,0.1217924555878398,0.6629537775373437,True
377,0.311075381104818,0.2139319988986167,False
378,0.22274812001790734,0.37853995203013824,False
379,0.6971033420040645,0.00401504674640174,True
380,0.9921082690236804,0.028720302353971938,True
381,0.08324695790312031,0.5534077586713724,True
382,0.7550063066936756,0.0187312153934458,True
383,0.3074736296874545,0.5500500911384212,True
384,0.3999264160688031,0.2799632427795722,False
385,0.17835752774227898,0.1705527900220416,False
386,0.2190576595025041,0.9060627935860949,True
387,0.8642746840186979,0.7421749127133427,False
388,0.9410846356042459,0.8629854632925685,False
389,0.11632506085342831,0.14856154745399397,False
390,0.685477607853191,0.17448438844238767,True
391,0.17198990276122772,0.2658943551836438,False
392,0.9911100108033907,0.14945639186508441,True
393,0.26385159195446506,0.650272824547169,True
394,0.1177256514499293,0.9410877572205526,True
395,0.1712216191156909,0.4646272519047401,False
396,0.3560504496713579,0.6896630722887712,True
397,0.21195616466774103,0.19148352406652025,False
398,0.5744719293148078,0.12883986545973092,True
399,0.96240150469355,0.7827398824268239,False
400,0.8091863761838469,0.07278515124388385,True
401,0.7047288915668262,0.018856128265477667,True
402,0.1172393867962166,0.34121197651206026,False
403,0.3803908817932229,0.8106845670533146,True
404,0.9769948711701684,0.7950079495149908,False
405,0.45307608951236267,0.7008434582969116,True
406,0.5878418829359627,0.34170590804570966,True
407,0.23580814747662482,0.9864072674911303,True
408,0.06989689523065978,0.5680809457997945,True
409,0.4619915135872015,0.6714356212821126,True
410,0.037412500355555434,0.4627833835466385,False
411,0.531791820564216,0.36561974524316976,True
412,0.8422793754123448,0.3650617321537549,True
413,0.7968731543215325,0.30190024068101184,True
414,0.3985726897088203,0.8123352741807158,True
415,0.7472108228636861,0.6831264567998535,False
416,0.10688918692060156,0.43785406107482017,False
417,0.3837032159168605,0.6136229496397055,True
418,0.6185649397274802,0.8188945056420094,False
419,0.1009624777720649,0.9564695197745091,True
420,0.3827076730343357,0.05920204719028732,False
421,0.9572181053580078,0.31822446593964404,True
422,0.7081035785761032,0.45883135551360166,True
423,0.5863116429011913,0.6577066497095531,False
424,0.6734798752326213,0.2836036685391293,True
425,0.9823516503553738,0.26778672659236435,True
426,0.7986227192986576,0.14450368221121124,True
427,0.6321562052661222,0.36807795308803537,True
428,0.5380662416314769,0.7508897162676991,False
429,0.13834951854970257,0.5990379385079653,True
430,0.9369786200388961,0.6070643189544093,False
431,0.876767500394014,0.9690271995401625,False
432,0.7854907334775377,0.9762635689728079,False
433,0.7274979483570281,0.6687672711422264,False
434,0.39338626740985916,0.1890704810659367,False
435,0.5359899353227142,0.7682378575729782,False
436,0.04127255479433145,0.7897433276054074,True
437,0.48312268068503705,0.3261282096599113,False
438,0.7019519688070145,0.7798493663186787,False
439,0.40729347991961073,0.6091398971948959,True
440,0.7109461190996649,0.5221440814771402,False
441,0.39781611952068574,0.5852721344746294,True
442,0.28599977482028527,0.09962807838218457,False
443,0.1259886761416794,0.11200573906736733,False
444,0.2848425086225195,0.4032999026465064,False
445,0.6253783657892367,0.6401190045403797,False
446,0.32504611165001795,0.14764783556354732,False
447,0.009344736796710995,0.6954294341736432,True
448,0.5434610496494636,0.27456778021883066,True
449,0.26344432648195026,0.1473568109945571,False
450,0.779487484659482,0.3622401799131256,True
451,0.7364638949955155,0.4203290670505545,True
452,0.4245804265366411,0.6126803447881087,True
453,0.545433166977492,0.2230623027724714,True
454,0.5175442714474654,0.20666799608963848,True
455,0.5784353341166724,0.8698831384189255,False
456,0.6509481816744814,0.25800533831899863,True
457,0.9099615807231065,0.21601623119676572,True
458,0.46789667835144544,0.5376324843913569,True
459,0.3284755203749443,0.3997272703112371,False
460,0.8925008835381139,0.2168545683613382,True
461,0.20088102738729396,0.5337996433617395,True
462,0.4250461127594717,0.4783876051419367,False
463,0.059692378682742464,0.9351392561307522,True
464,0.2841275544003683,0.28675738443856447,False
465,0.7403390936241078,0.09402851234550302,True
466,0.6779728347398885,0.6161149140935036,False
467,0.554029476856988,0.02926958773003774,True
468,0.9739158248468527,0.7572416597914382,False
469,0.5956246099357332,0.6200167680902423,False
470,0.21717455400052788,0.49482157878284416,False
471,0.3524512806794444,0.5522706003015572,True
472,0.8619726936886912,0.32246654306954137,True
473,0.5312239814819508,0.37048329606686536,True
474,0.9234292207469484,0.2051608793572658,True
475,0.8757908604996191,0.8821951782831468,False
476,0.884703615840037,0.10094011252410517,True
477,0.35368207187689804,0.9256228817429224,True
478,0.8154155205641483,0.10094045701385757,True
479,0.7872963083010852,0.36294924967607767,True
480,0.6864213077368989,0.14752949532152526,True
481,0.6417620110542933,0.7813064556913067,False
482,0.30982288226972443,0.45814229074408486,False
483,0.5560711415469035,0.930302768862105,False
484,0.9324384690163013,0.7733271810720279,False
485,0.9778115693625709,0.7783578293575977,False
486,0.5296784875088502,0.5071274239813407,False
487,0.7359364494122808,0.34111185234933405,True
488,0.9697579903518785,0.9681063344470191,False
489,0.28940217461687934,0.19314590068898196,False
490,0.4909476370732647,0.8051283577182707,True
491,0.861481459157991,0.3432689694097736,True
492,0.01260847030674983,0.8252609729084377,True
493,0.1637693128238934,0.33318839370224496,False
494,0.8634389461445288,0.3720437866173425,True
495,0.29413171500893565,0.45189128423151603,False
496,0.3590260990200794,0.700414450534046,True
497,0.8355749727517995,0.2981437160537891,True
498,0.9485401375113531,0.5046823747765329,False
499,0.05496330417722195,0.3021648383024407,False
500,0.0830737061755964,0.7508661284172921,True
501,0.6620132163361105,0.0059846854988450104,True
502,0.18512249207093956,0.8222888421148673,True
503,0.1571570426227169,0.4215921346811071,False
504,0.3895462891059712,0.3431115876500441,False
505,0.37267749466841427,0.9943294960869791,True
506,0.7106403854078676,0.5485582738410337,False
507,0.2515370204449502,0.2869088854040709,False
508,0.2666231761114427,0.3190730692449605,False
509,0.7235105195987983,0.9502235040991557,False
510,0.43636387710009517,0.2361065578645115,False
511,0.17667124893747643,0.20493267308352436,False
512,0.40653351293168605,0.514544525954441,True
513,0.14490767394337067,0.010466771116828477,False
514,0.4455119541881536,0.5379869496206093,True
515,0.7140542713388257,0.3630078470376221,True
516,0.9234047861513274,0.28794523904009106,True
517,0.24480679832972974,0.4482483221198095,False
518,0.26483704206860614,0.8459931044412407,True
519,0.5577682313412063,0.6388081167116965,False
520,0.35839585752922676,0.7142613622790427,True
521,0.03943021668799673,0.06842846521566315,False
522,0.04904195773518172,0.3791403706951849,False
523,0.7475313568458057,0.33589328910164373,True
524,0.5430785864976531,0.9218065508512164,False
525,0.2503913305288461,0.5076016813245845,True
526,0.6787789931858714,0.6356578027111545,False
527,0.17141404637859214,0.1819335721656462,False
528,0.11099933577645082,0.0060551235470899245,False
529,0.29563898236592845,0.5118467075340531,True
530,0.430151763351973,0.6019331144620571,True
531,0.560806813144612,0.7645399525205527,False
532,0.42904484867417103,0.47252612580575093,False
533,0.3410201230276745,0.30345325016838554,False
534,0.2013589201211461,0.8043307158247202,True
535,0.9612951458129881,0.20908714862521693,True
536,0.07921664934477213,0.8914078227017205,True
537,0.26201239057974013,0.19908197080994205,False
538,0.7913552869513433,0.8449346321803607,False
539,0.3995337885136544,0.6285592409502183,True
540,0.9580346648647744,0.3588643495053665,True
541,0.47155040259768377,0.31270755048734167,False
542,0.035610019537291926,0.6612017909479235,True
543,0.13058477778778477,0.6782466180051349,True
544,0.34473792669697223,0.5611466841500968,True
545,0.25414778071810296,0.28548597779284524,False
546,0.4804952423952443,0.08002184200593587,False
547,0.03778768409522637,0.8110900349986264,True
548,0.008083956287524119,0.6136027695404112,True
549,0.9132327533163305,0.6290850113563022,False
550,0.108255029419703,0.8387470518080844,True
551,0.9128819923918912,0.9400729236417171,False
552,0.9991712710207946,0.251496731317016,True
553,0.04350330273433867,0.6682856722949471,True
554,0.6774878844161691,0.716735233005923,False
555,0.9374800374590818,0.2967991074816976,True
556,0.5130232255340796,0.685078628973533,False
557,0.007113442983142981,0.1944720799481897,False
558,0.235685761886415,0.9585631824454356,True
559,0.294736916265539,0.5325277175778487,True
560,0.03933245986914635,0.930185961112718,True
561,0.9589304150465908,0.48609604546495977,True
562,0.688877785210264,0.9423320597797437,False
563,0.4225796443272769,0.5418981720101853,True
564,0.12844924028281568,0.6671158902125678,True
565,0.977302507239922,0.8551592816859501,False
566,0.7252276433931069,0.24055687672590664,True
567,0.18227151773732286,0.5445845034236368,True
568,0.05649944104065874,0.5735911247470502,True
569,0.9095669151274862,0.49398658445326316,True
570,0.53711645889925,0.2596080109593395,True
571,0.6664280416202758,0.3621212091431608,True
572,0.9325509726832077,0.8946247104629261,False
573,0.5992497287101924,0.44322329863872834,True
574,0.07280759341867449,0.9168120832665445,True
575,0.022091633729568128,0.9292913004539589,True
576,0.044464399393483456,0.1857499495277446,False
577,0.8761744211307423,0.7198280818422645,False
578,0.6500431889583318,0.8362707601272759,False
579,0.6857964945924019,0.9574002960524002,False
580,0.11846890652989361,0.6859935641306423,True
581,0.07663852896918477,0.8293964193130509,True
582,0.35364027370132145,0.2015430123385935,False
583,0.2644425034334227,0.005692945729529719,False
584,0.7020719958585737,0.8417346672827524,False
585,0.9509943701100374,0.8635034095682355,False
586,0.018803864260191983,0.9572569083317378,True
587,0.7515761569018664,0.2684331565605709,True
588,0.11679512112745216,0.3796108709691385,False
589,0.873416589070799,0.7189276934581076,False
590,0.23876520544997237,0.7134630062669742,True
591,0.8866694261294968,0.48579003584200653,True
592,0.7124212730007957,0.18551655567319159,True
593,0.452908365828263,0.5384979972058138,True
594,0.5835957687135149,0.7150232434226272,False
595,0.029466779715864533,0.7965005172545788,True
596,0.7380175951391875,0.4103848862068855,True
597,0.7950622415075816,0.6445432478238584,False
598,0.006478017304808792,0.32637065970191104,False
599,0.09950945517383358,0.5124696794373146,True
600,0.9738049446406898,0.006575889315327155,True
601,0.4202076699896379,0.9897207698424115,True
602,0.50562258344239,0.7242741724694858,False
603,0.4683375853550905,0.041965696285428455,False
604,0.16124390022448776,0.3214748027946557,False
605,0.7831807207378053,0.5992627174887349,False
606,0.30198051371772294,0.33867023748537495,False
607,0.648569800553939,0.37212767641933975,True
608,0.9641527653310292,0.4516671754343491,True
609,0.8269415160840304,0.9325270555546832,False
610,0.5701207286693956,0.2098550120055993,True
611,0.39570027675900565,0.3451696835755188,False
612,0.011301202586467385,0.05985882360594841,False
613,0.8322935366458356,0.10183059630824376,True
614,0.7723478305313562,0.778848851707916,False
615,0.2689598065872624,0.9985264255277445,True
616,0.6525676803504282,0.5668483151679511,False
617,0.9745921266113949,0.38708889253148393,True
618,0.4464660237701691,0.6022171664557231,True
619,0.8449247192973481,0.5734136894311235,False
620,0.8036380422285547,0.1486414054300239,True
621,0.06940812669190388,0.0465826078188043,False
622,0.023196522610259507,0.31851112030586337,False
623,0.34339464988897617,0.5302937524524864,True
624,0.06393700596005547,0.5980874484712116,True
625,0.7832903235346259,0.05304314560270795,True
626,0.24308466152345531,0.9668551669182358,True
627,0.10551444975598989,0.10306272152802443,False
628,0.40377512829162676,0.038114984859997314,False
629,0.20754775420639393,0.7945929387748717,True
630,0.0412653954643476,0.8249377578532986,True
631,0.6296448266087986,0.22674219443932153,True
632,0.25561139793614696,0.11686235551431978,False
633,0.009210513163721346,0.7859125709264241,True
634,0.023515434204349317,0.4480005964239092,False
635,0.012959989097539593,0.4905947586739958,False
636,0.9464257183468175,0.8149178498641807,False
637,0.2200860692040243,0.027078330542198104,False
638,0.38813220730194864,0.7139964215044774,True
